"feature","category"
"79510","trout, salmon, chicken"
"79566","beef"
"79620","cardamom, butter, Spenach, cocoa seed"
"79709","walnut, turmeric, lentil, anise, olive, cardamom, legume, butter, Spenach, ginger, oregano, apricot"
"79711","cheddar cheese"
"79723","blueberry, betel nut leaf, pepper, cardamom, cranberry, oregano, apricot"
"79729","trout, chicken"
"79738","salmon, chicken"
"79781","yogurt_cow, cream, cheddar cheese"
"79796","yogurt_cow, cream, cheddar cheese"
"79798","walnut, cardamom, ginger, oregano, lavender, mint"
"7987","raspberry, fig, grape_fermented, cranberry, oregano, avocado, ground cherry, borage flower"
"79899","walnut, pine nut, turmeric, grape_fermented, olive, bay leaf, legume, Spenach, cocoa seed"
"79931","salmon"
"79944","walnut, pea, grape_fermented, peanut, anise, olive, bay leaf, spice, legume, ginger"
"79950","beef, persimmon"
"79959","walnut, grape_fermented, peanut, lentil, anise, olive, cardamom, legume, Spenach, ginger, oregano"
"79962","walnut, turmeric, cauliflower, grape_fermented, bean, peanut, lentil, cardamom, bay leaf, butter, Spenach, ginger, poppy seed"
"79973","cardamom, oregano"
"8000","beef"
"80017","sage, rosemary, anise, cardamom, spice, oregano, lavender, dill flower, parsley, tarragon"
"8003","cheddar cheese"
"8004","cheddar cheese"
"80079","beef, grain_fermented, cheddar cheese"
"80127","sage, bean, peanut, lentil, cardamom, cocoa seed, oregano"
"80128","cheddar cheese"
"80129","cheddar cheese"
"80131","cheddar cheese"
"80136","beef"
"802","beef, veal"
"80243","walnut, grape_fermented, peanut, lentil, anise, olive, bay leaf, Spenach"
"80270","sage, rosemary, anise, spice, oregano, lavender"
"80272","hing powder"
"80298","cheddar cheese"
"80301","betel nut leaf"
"80400","cheddar cheese"
"80402","cheddar cheese"
"80403","cheddar cheese"
"80550","cardamom, oregano, lavender, mint"
"80572","onion, chard"
"80608","betel nut"
"80643","pea"
"80751","beef"
"80754","cheddar cheese"
"80769","cheddar cheese"
"80782","cheddar cheese"
"80792","cheddar cheese"
"80985","fig, borage leaf"
"81011","arugula, trout, chicken"
"8105","tomato, grain_fermented, cocoa seed, garlic powder"
"81055","beef, radish greens"
"81058","blueberry, betel nut leaf, bean, cardamom, cranberry, oregano, apricot"
"8113","garlic, bean, cardamom, cocoa seed, sugarcane, eggplant"
"81140","beef"
"81163","tomato, soda, cloves"
"81192","trout, salmon"
"81243","arugula, egg_chicken"
"81282","beef"
"81340","pepper, kale"
"81373","chicken, betel nut"
"81383","walnut, pine nut, turmeric, grape_fermented, anise, cardamom, bay leaf, Spenach, Tilapia, poppy seed"
"81398","radish"
"81432","cheddar cheese"
"81436","cheddar cheese"
"81446","cheddar cheese"
"81481","beef, lentil, veal"
"81484","chicken, langostino, cheddar cheese"
"81485","beef, shrimp, pig, squash blossom"
"81489","bean, peanut, lentil, oregano, lemon balm"
"81541","mushroom, beef, pepper, chicken, veal"
"81545","beef, cheddar cheese"
"81563","sage, bean, lentil, cocoa seed, oregano, lavender, watercress"
"81631","beef, shrimp"
"81669","eggplant, tarragon"
"81696","cheddar cheese"
"81743","tomato, beef"
"81752","mushroom"
"81765","cheddar cheese"
"81794","brussel sprout"
"81835","sesame, marjoram"
"81850","beet, betel nut leaf, walnut, anise, olive, cardamom, bay leaf, ginger, lavender"
"81877","walnut, mango, grape_fermented, anise, bay leaf, cocoa seed, lettuce, borage leaf, marjoram"
"81942","broccoli, arugula, walnut, grape_fermented, lentil, olive, bay leaf"
"82015","beef, veal"
"82026","sweet potato, walnut, turmeric, olive, bay leaf, Spenach, oregano, lemon balm"
"8204","fig, corn, pepper, grape_fermented, grain_fermented, bay leaf, cranberry, avocado, ground cherry"
"82118","cheddar cheese"
"82141","trout"
"82143","cheddar cheese"
"8224","cheddar cheese"
"82309","walnut, mango, grape_fermented, lentil, anise, olive, cardamom, bay leaf, legume, melon, banana, apricot, poppy seed, ground cherry"
"82346","veal"
"82363","pepper, anise, legume, butter"
"82368","lentil, cardamom"
"82370","betel nut leaf, arugula"
"82395","cardamom, ginger"
"82405","walnut, turmeric, grape_fermented, lentil, anise, olive, cardamom, legume, butter, Spenach, Tilapia, banana, poppy seed"
"82531","grape_fermented, peanut, anise, cocoa seed, oregano, apricot, lavender, mint, parsley"
"82535","walnut, turmeric, grape_fermented, lentil, anise, olive, bay leaf, legume, butter, Spenach, salmon, pig"
"82536","cardamom, ginger"
"82541","fig"
"82544","beef, pig"
"82570","trout, milk_cow, salmon, kohlrabi, guava"
"82593","beef, pig"
"82626","trout, salmon"
"82681","beef, mint"
"82688","beef, shrimp, salmon, yogurt_cow"
"82707","beef"
"82712","beef"
"82784","broccoli, rice, arugula"
"82788","onion, walnut, grape_fermented, cardamom, butter, chicken"
"82807","cheddar cheese"
"82835","cheddar cheese"
"82837","cheddar cheese"
"82852","sage, cilantro, cardamom, bay leaf, spice, ginger, oregano, mint, borage flower, marjoram"
"82864","cheddar cheese"
"82903","beef"
"82938","beef, pig"
"83000","broccoli, walnut, turmeric, grape_fermented, peanut, lentil, anise, cardamom, bay leaf, oregano, apricot, lavender"
"83007","beef, pig, veal"
"83022","yogurt_cow"
"83033","beef"
"83071","beef, veal"
"83074","cheddar cheese"
"83118","beef, cheddar cheese"
"83133","broccoli, betel nut leaf, rice, arugula, oregano"
"83134","beef"
"8318","pine nut, grape_fermented, peanut, cranberry, oregano, avocado, squash"
"83210","chicken"
"83290","beef, pig, veal"
"83298","carrot"
"83357","beef, pig, cheddar cheese"
"83375","walnut, mango, peanut, lentil, anise, bay leaf, spice, Spenach, ginger, chicken"
"83376","anise, olive, cardamom, bay leaf, legume, Spenach, oregano, lavender"
"8343","beef, cheddar cheese"
"83447","mushroom, beef, salmon"
"83502","cheddar cheese"
"83585","walnut, pine nut, lentil, bay leaf"
"83611","mushroom, shrimp"
"83617","mushroom plant"
"83618","cheddar cheese"
"83621","cheddar cheese"
"83622","cheddar cheese"
"83637","tomato, walnut, turmeric, grape_fermented, cardamom, bay leaf, oregano, avocado, lavender"
"83665","melon, pig"
"83681","dill flower, dill"
"83696","pepper, eggplant, marjoram"
"83737","beef, celery, cilantro, veal"
"83751","beef, veal"
"83757","chicken"
"83784","milk_cow, cheddar cheese"
"83807","walnut, grape_fermented, bean, basil, anise, bay leaf, oregano, ground cherry, dill, mushroom plant"
"83821","milk_cow, shrimp, chicken, cream"
"83851","beef"
"83868","beef, veal"
"83872","trout, Tilapia"
"83889","beef"
"83909","beef, cheddar cheese"
"83930","cheddar cheese"
"83982","tomato, lettuce"
"84005","anise, cardamom, oregano, lavender"
"84015","beef, veal"
"84097","sage"
"84121","beef"
"84200","mushroom"
"84229","blueberry, cardamom, cranberry, oregano, apricot"
"84239","walnut, lentil, anise, oregano, apricot, lavender"
"84251","beef, cheddar cheese"
"84323","beef, lemon balm"
"84344","betel nut leaf, arugula, walnut, turmeric, oregano, lavender"
"844","tomato, sweet potato, walnut, turmeric, grape_fermented, anise, cardamom, avocado, eggplant"
"84433","cheddar cheese"
"84437","turmeric, grape_fermented, anise, cardamom, spice, ginger, oregano"
"84442","beet, jicama"
"84449","beef, langostino"
"84465","walnut, cardamom, ginger, lavender"
"84497","radish greens, marjoram, cloves"
"84534","trout, salmon, watercress"
"84557","blueberry, pepper, ginger, cranberry, oregano, apricot, lavender"
"84567","turmeric, cardamom, oregano, lavender, dill flower, dill"
"84582","beef"
"84590","beef, shrimp, salmon, pig"
"84597","anise, cardamom, legume, oregano, lavender"
"846","trout, salmon, chicken, pig"
"84611","turmeric, grape_fermented, lentil, anise, cardamom, butter, Spenach, ginger, oregano, lavender"
"84616","blueberry, lentil, anise, oregano, lavender, dill flower, dill"
"84628","egg_chicken, wheat"
"84634","beef"
"8471","cheddar cheese"
"84744","blueberry, basil, cranberry, oregano, apricot, lavender, marjoram"
"84761","walnut, grape_fermented, bean, anise, bay leaf, oregano, dill, mushroom plant"
"848","trout, salmon, chicken"
"84886","walnut, grape_fermented, anise, cardamom, bay leaf, Spenach, ginger, cocoa seed, oregano, avocado, poppy seed"
"84887","tomato"
"84889","chicken"
"84893","sage, marigold"
"84895","beef"
"84916","beef, grain_fermented, langostino, lavender"
"84917","langostino"
"84933","beef"
"84982","garlic powder, sesame"
"85060","walnut, pea, grape_fermented, peanut, basil, lentil, anise, cardamom, bay leaf, ginger, chicken, poppy seed"
"85145","anise, olive, cardamom, bay leaf, legume, butter"
"85153","tomato, beef"
"85155","beef"
"85198","cheddar cheese"
"85201","yogurt_cow, cheddar cheese"
"85203","cheddar cheese"
"85215","walnut, grape_fermented, peanut, olive, cardamom, bay leaf, Spenach, cocoa seed, oregano"
"85249","beef, trout, fig, chicken"
"85250","beef, fig, basil, salmon"
"85293","carrot, blueberry, raspberry, ginger, apricot, ground cherry, dill flower, parsley, lemon balm"
"85342","beef, trout, salmon"
"85351","lavender"
"85390","walnut, pine nut, grape_fermented, peanut, lentil, anise, olive, cardamom, bay leaf, legume, Spenach, cocoa seed"
"85415","walnut, pea, grape_fermented, bean, peanut, lentil, anise, olive, spice, Spenach, ginger, oregano, avocado"
"85440","arugula, watercress"
"85521","tomato, betel nut leaf, pea"
"85527","Tilapia, parsley"
"85568","sage, onion, walnut, grape_fermented, olive, oregano, sesame, curry plant"
"85577","fig"
"85580","sage, walnut, bay leaf, oregano, borage leaf, dill flower, dill, lemon balm"
"85582","walnut, turmeric, lentil, cardamom, bay leaf, cocoa seed"
"85605","walnut, pine nut, turmeric, grape_fermented, lentil, anise, olive, cardamom, legume, Spenach, oregano"
"85630","beef, chicken"
"85681","walnut, turmeric, grape_fermented, anise, cardamom, bay leaf, legume"
"85715","betel nut leaf, cardamom"
"85752","cheddar cheese"
"85769","sage, lavender, mint, dill flower, dill, fennel"
"85822","sage, rosemary, walnut, anise, bay leaf, ginger, oregano, lavender, dill flower"
"85856","beef"
"85860","beef, shrimp, milk_goat"
"85891","beef, veal"
"85980","pine nut, grape_fermented, bean, lentil, bay leaf, legume, lavender"
"85995","beef, veal"
"85997","cocoa seed"
"86013","beef, chicken"
"86016","beef, veal"
"86029","cardamom, ginger, oregano"
"86033","cheddar cheese"
"86046","Tilapia, salmon, chicken, radish"
"86107","beef, yogurt_cow, cheddar cheese"
"86121","beef, bean, Tilapia, salmon, yogurt_cow"
"86124","walnut, peanut, lentil, anise, olive, legume, Spenach"
"86191","pear, lavender"
"86229","cheddar cheese"
"86240","beef, shrimp, Tilapia, chicken, pig, veal"
"86267","onion, squash blossom"
"86278","garlic, pepper, bean, lentil, bay leaf, oregano, garlic powder, betel nut, cloves"
"86418","beef"
"86435","trout"
"86443","beef"
"86470","beef"
"86480","shrimp, salmon"
"86635","betel nut leaf, raspberry, apple, lentil, olive, bay leaf, legume, butter, Spenach, hing powder"
"86655","trout"
"86656","beef, bean"
"86704","cheddar cheese"
"86706","cheddar cheese"
"86707","cheddar cheese"
"86713","beef, pig, veal"
"86715","cheddar cheese"
"86779","beef, trout, Tilapia, salmon, langostino"
"86793","cardamom, ginger, lavender"
"8695","cheddar cheese"
"86997","betel nut leaf, cocoa seed"
"87011","walnut, turmeric, grape_fermented, lentil, anise, cardamom, bay leaf, legume, cocoa seed, apricot"
"87033","walnut, grape_fermented, anise, olive, cardamom, bay leaf, spice, legume, Spenach, oregano, avocado"
"87040","anise, olive, bay leaf, spice, legume, butter, Spenach"
"87058","mint"
"87065","beef, langostino"
"87071","beef, pepper"
"87180","yogurt_cow, cheddar cheese"
"87250","walnut, pine nut, turmeric, lentil, anise, olive, bay leaf, legume, butter, Spenach"
"87274","beef"
"873","trout, salmon, chicken"
"87334","beef, chicken"
"87379","walnut, grape_fermented, peanut, lentil, anise, olive, cardamom, bay leaf, spice, Spenach, ginger, chicken, oregano, avocado"
"8741","beef, chicken, veal"
"87442","langostino"
"87493","beef"
"87503","cheddar cheese"
"87504","cheddar cheese"
"87511","cheddar cheese"
"87512","cheddar cheese"
"87531","cheddar cheese"
"87534","cheddar cheese"
"87564","beef"
"87604","strawberry"
"87613","cardamom, oregano, lavender"
"87701","anise, olive, cardamom, bay leaf, butter, Spenach, ginger, oregano, lavender"
"8775","beef"
"87795","raspberry, anise, cardamom, cranberry, oregano, apricot"
"87811","cocoa seed"
"87866","beet, betel nut leaf, soda, anise, olive, spice, legume"
"87918","pepper, hing powder"
"8802","beef"
"88043","yogurt_cow, cream, cheddar cheese"
"88063","beef"
"88100","beef"
"88112","yogurt_cow, cheddar cheese"
"88119","betel nut leaf, walnut, olive, butter, Spenach, oregano, poppy seed"
"88124","anise, cardamom, oregano, dill flower, dill, fennel"
"88196","cheddar cheese"
"8820","beef, milk_cow, langostino, yogurt_cow, veal"
"88213","pear, beef, Tilapia, kale, radish greens"
"88220","sage, walnut, turmeric, bean, lentil, oregano"
"88261","trout, Tilapia, chicken, watercress"
"88297","cheddar cheese"
"88320","cheddar cheese"
"88336","beef, bay leaf, spice, veal"
"88371","cardamom"
"8844","beef, chicken, veal"
"88522","cheddar cheese"
"88574","carrot"
"88578","yogurt_cow, cream"
"8860","tomato, blueberry, raspberry, strawberry, guava"
"88635","sage, lentil, anise, butter, hing powder, cocoa seed, oregano"
"88658","beef"
"88671","beef"
"88701","beef"
"88711","cocoa seed"
"88717","beef"
"88719","beef, pig"
"88724","beef, arugula, oat, chicken, parsley"
"88774","walnut, turmeric, grape_fermented, lentil, anise, olive, bay leaf, legume, butter, Spenach, Tilapia, salmon"
"8879","blueberry, raspberry, strawberry, oregano, ground cherry, guava"
"88835","walnut, pine nut, turmeric, grape_fermented, lentil, anise, olive, bay leaf, legume, butter, Spenach"
"88879","cheddar cheese"
"88883","cheddar cheese"
"88907","oat, egg_chicken, wheat"
"88919","beef"
"88929","chard"
"89042","grain_fermented, cocoa seed"
"89061","anise, cardamom, oregano, lavender"
"89089","tomato, carrot, broccoli, pepper, anise, ginger, oregano"
"89090","beef, salmon"
"89109","beef, cloves"
"8912","grape_fermented, anise, cocoa seed, cranberry, oregano, persimmon, betel nut"
"89182","walnut, pine nut, peanut, lentil, anise, cardamom, bay leaf, legume, butter, Spenach, oregano"
"89212","cloves"
"89215","cheddar cheese"
"89265","beef, trout, Tilapia, salmon, chicken"
"89274","beef"
"89319","cheddar cheese"
"89338","blueberry, basil, spice, cranberry, oregano, apricot, lavender, thyme, dill flower, dill, parsley, lemon balm, tarragon, marjoram"
"89343","basil, poppy seed"
"89351","walnut, pine nut, turmeric, grape_fermented, lentil, Tilapia, pig"
"89401","beef, pig, cheddar cheese"
"89424","walnut, turmeric, grape_fermented, lentil, anise, cardamom, bay leaf, oregano"
"89432","broccoli, betel nut leaf, walnut, peanut, anise, bay leaf, ginger, oregano, avocado"
"89439","cheddar cheese"
"89454","betel nut leaf, bean, lentil, anise, bay leaf, cocoa seed, lavender, tarragon"
"89470","marigold"
"89485","beef, trout"
"89496","beef, veal"
"89501","cheddar cheese"
"89538","beef, Tilapia, salmon, chicken"
"89541","garlic, betel nut leaf, grape_fermented, bean, peanut, olive, bay leaf, hing powder, oregano, garlic powder, banana"
"89564","cheddar cheese"
"89595","mushroom plant"
"89608","Tilapia, mushroom plant, cloves"
"89626","beef, trout"
"89644","grain_fermented, cheddar cheese"
"89691","arugula, walnut, pine nut, bean, lentil, bay leaf, melon, oregano"
"89741","beef"
"89746","beef, Tilapia, chicken"
"8976","beef, Tilapia, chicken, pig, langostino, veal"
"89775","beef, ginger, chicken, cheddar cheese"
"89777","potato"
"89789","radish"
"89797","grape_fermented, cardamom, oregano"
"89836","beef"
"8984","mint"
"89847","wheat"
"89877","pepper, oregano"
"899","walnut, pine nut, anise, ginger, cocoa seed, banana, avocado"
"89954","cheddar cheese"
